2.00000E-03 1.258925400E-04 5.487513072E+11
2.00000E-03 1.584893200E-04 6.284418275E+11
2.00000E-03 1.995262300E-04 5.603521137E+11
2.00000E-03 1.000000000E-04 4.496485860E+11
2.00000E-03 2.511886400E-04 4.296655556E+11
2.00000E-03 3.162277700E-04 2.968630649E+11
2.00000E-03 1.000000000E-03 4.770538704E+08
2.00000E-03 3.162277700E-03 8.839090700E-18
2.00000E-03 1.258925400E-05 1.155909972E+09
2.00000E-03 1.258925400E-06 1.331623202E+05
2.00000E-03 1.258925400E-07 1.410860544E+01
2.00000E-03 1.258925400E-08 1.366173887E-03
2.00000E-03 1.258925400E-09 1.266161859E-07
2.00000E-03 1.584893200E-05 3.095130424E+09
2.00000E-03 1.584893200E-06 3.073940611E+05
2.00000E-03 1.584893200E-07 3.445829508E+01
2.00000E-03 1.584893200E-08 3.278428158E-03
2.00000E-03 1.584893200E-09 3.254382502E-07
2.00000E-03 1.995262300E-05 6.747411918E+09
2.00000E-03 1.995262300E-06 9.155277296E+05
2.00000E-03 1.995262300E-07 7.778073379E+01
2.00000E-03 1.995262300E-08 8.340194275E-03
2.00000E-03 1.995262300E-09 8.385940242E-07
2.00000E-03 1.000000000E-05 5.474906278E+08
2.00000E-03 1.000000000E-06 5.536250919E+04
2.00000E-03 1.000000000E-07 5.213298735E+00
2.00000E-03 1.000000000E-08 5.189641502E-04
2.00000E-03 1.000000000E-09 5.041573681E-08
2.00000E-03 2.511886400E-05 1.678793900E+10
2.00000E-03 2.511886400E-06 2.218460442E+06
2.00000E-03 2.511886400E-07 2.163150297E+02
2.00000E-03 2.511886400E-08 1.989723126E-02
2.00000E-03 2.511886400E-09 2.196926617E-06
2.00000E-03 3.162277700E-05 3.462127741E+10
2.00000E-03 3.162277700E-06 4.921773706E+06
2.00000E-03 3.162277700E-07 5.575065670E+02
2.00000E-03 3.162277700E-08 4.845701081E-02
2.00000E-03 3.162277700E-09 5.059834123E-06
2.00000E-03 3.981071700E-05 6.846707939E+10
2.00000E-03 3.981071700E-06 1.320360741E+07
2.00000E-03 3.981071700E-07 1.423220417E+03
2.00000E-03 3.981071700E-08 1.323603010E-01
2.00000E-03 3.981071700E-09 1.336658359E-05
2.00000E-03 5.011872300E-05 1.286769567E+11
2.00000E-03 5.011872300E-06 3.234246618E+07
2.00000E-03 5.011872300E-07 2.817415509E+03
2.00000E-03 5.011872300E-08 3.128421568E-01
2.00000E-03 5.011872300E-09 3.475957986E-05
2.00000E-03 6.309573400E-05 2.258214264E+11
2.00000E-03 6.309573400E-06 8.407211650E+07
2.00000E-03 6.309573400E-07 8.261945638E+03
2.00000E-03 6.309573400E-08 8.432632315E-01
2.00000E-03 6.309573400E-09 7.759045585E-05
2.00000E-03 7.943282300E-05 3.327669189E+11
2.00000E-03 7.943282300E-06 2.027974981E+08
2.00000E-03 7.943282300E-07 1.866325712E+04
2.00000E-03 7.943282300E-08 2.053775235E+00
2.00000E-03 7.943282300E-09 2.055240195E-04
5.00000E-03 1.258925400E-04 4.446117276E+10
5.00000E-03 1.584893200E-04 2.110071200E+10
5.00000E-03 1.995262300E-04 1.228990232E+10
5.00000E-03 2.511886400E-04 4.700608834E+09
5.00000E-03 3.162277700E-04 7.110905079E+08
5.00000E-03 1.000000000E-03 6.604732555E-08
5.00000E-03 1.258925400E-06 7.205985210E+05
5.00000E-03 1.258925400E-07 7.907527627E+01
5.00000E-03 1.258925400E-08 8.256108217E-03
5.00000E-03 1.258925400E-09 8.199446476E-07
5.00000E-03 1.584893200E-05 9.488323225E+09
5.00000E-03 1.584893200E-06 2.068628284E+06
5.00000E-03 1.584893200E-07 2.016745162E+02
5.00000E-03 1.584893200E-08 1.944375910E-02
5.00000E-03 1.584893200E-09 2.139158950E-06
5.00000E-03 1.995262300E-05 1.909257347E+10
5.00000E-03 1.995262300E-06 5.235528976E+06
5.00000E-03 1.995262300E-07 5.086113810E+02
5.00000E-03 1.995262300E-08 5.085819943E-02
5.00000E-03 1.995262300E-09 4.930255356E-06
5.00000E-03 1.000000000E-05 2.473134249E+09
5.00000E-03 1.000000000E-06 3.318291632E+05
5.00000E-03 1.000000000E-07 3.216302950E+01
5.00000E-03 1.000000000E-08 3.050467695E-03
5.00000E-03 1.000000000E-09 3.282880078E-07
5.00000E-03 2.511886400E-05 3.237847513E+10
5.00000E-03 2.511886400E-06 1.408885598E+07
5.00000E-03 2.511886400E-07 1.269031287E+03
5.00000E-03 2.511886400E-08 1.400795574E-01
5.00000E-03 2.511886400E-09 1.281043493E-05
5.00000E-03 3.162277700E-05 4.921220452E+10
5.00000E-03 3.162277700E-06 3.173268100E+07
5.00000E-03 3.162277700E-07 3.175271626E+03
5.00000E-03 3.162277700E-08 3.191508243E-01
5.00000E-03 3.162277700E-09 3.347786529E-05
5.00000E-03 3.981071700E-05 7.071752155E+10
5.00000E-03 3.981071700E-06 7.761698722E+07
5.00000E-03 3.981071700E-07 8.126795820E+03
5.00000E-03 3.981071700E-08 7.899119829E-01
5.00000E-03 3.981071700E-09 7.476267006E-05
5.00000E-03 5.011872300E-05 8.298016393E+10
5.00000E-03 5.011872300E-06 1.738029312E+08
5.00000E-03 5.011872300E-07 2.054928277E+04
5.00000E-03 5.011872300E-08 2.204244279E+00
5.00000E-03 5.011872300E-09 2.172901383E-04
5.00000E-03 6.309573400E-05 8.863463438E+10
5.00000E-03 6.309573400E-06 4.305019931E+08
5.00000E-03 6.309573400E-07 5.363604822E+04
5.00000E-03 6.309573400E-08 5.361479959E+00
5.00000E-03 6.309573400E-09 4.919349992E-04
5.00000E-03 7.943282300E-05 7.895939355E+10
5.00000E-03 7.943282300E-06 9.988708433E+08
5.00000E-03 7.943282300E-07 1.268473568E+05
5.00000E-03 7.943282300E-08 1.306445358E+01
5.00000E-03 7.943282300E-09 1.201755252E-03
1.00000E-02 1.258925400E-04 8.049253470E+08
1.00000E-02 1.584893200E-04 1.320591797E+08
1.00000E-02 1.995262300E-04 1.536482610E+07
1.00000E-02 1.000000000E-04 2.080010693E+09
1.00000E-02 2.511886400E-04 4.189682545E+05
1.00000E-02 1.258925400E-05 7.968316429E+09
1.00000E-02 1.258925400E-06 3.042249097E+06
1.00000E-02 1.258925400E-07 3.073176475E+02
1.00000E-02 1.258925400E-08 3.259965612E-02
1.00000E-02 1.258925400E-09 3.422308931E-06
1.00000E-02 1.584893200E-06 8.051148938E+06
1.00000E-02 1.584893200E-07 8.042564061E+02
1.00000E-02 1.584893200E-08 7.818290652E-02
1.00000E-02 1.584893200E-09 8.508097177E-06
1.00000E-02 1.995262300E-05 1.698446027E+10
1.00000E-02 1.995262300E-06 1.973612518E+07
1.00000E-02 1.995262300E-07 2.202416236E+03
1.00000E-02 1.995262300E-08 1.844626579E-01
1.00000E-02 1.000000000E-05 4.924213639E+09
1.00000E-02 1.000000000E-07 1.522407923E+02
1.00000E-02 1.000000000E-08 1.321976514E-02
1.00000E-02 1.000000000E-09 1.346741853E-06
1.00000E-02 2.511886400E-05 2.083481089E+10
1.00000E-02 2.511886400E-06 4.788788169E+07
1.00000E-02 2.511886400E-07 4.593337807E+03
1.00000E-02 2.511886400E-08 5.975017108E-01
1.00000E-02 2.511886400E-09 5.208568739E-05
1.00000E-02 3.162277700E-05 2.396199934E+10
1.00000E-02 3.162277700E-06 1.093042382E+08
1.00000E-02 3.162277700E-08 6.206467526E-02
1.00000E-02 3.162277700E-09 1.186452079E-04
1.00000E-02 3.981071700E-05 2.068871778E+10
1.00000E-02 3.981071700E-06 2.457919527E+08
1.00000E-02 3.981071700E-07 3.298018555E+04
1.00000E-02 3.981071700E-08 2.753882609E+00
1.00000E-02 3.981071700E-09 3.166736105E-04
1.00000E-02 5.011872300E-05 1.704676816E+10
1.00000E-02 5.011872300E-06 6.001747308E+08
1.00000E-02 5.011872300E-07 7.932716072E+04
1.00000E-02 5.011872300E-08 7.916484606E+00
1.00000E-02 5.011872300E-09 8.452597863E-04
1.00000E-02 6.309573400E-05 1.395864694E+10
1.00000E-02 6.309573400E-06 1.172971012E+09
1.00000E-02 6.309573400E-07 1.994837566E+05
1.00000E-02 6.309573400E-08 2.072518052E+01
1.00000E-02 6.309573400E-09 2.033560337E-03
1.00000E-02 7.943282300E-05 7.766971147E+09
1.00000E-02 7.943282300E-06 2.398992232E+09
1.00000E-02 7.943282300E-07 5.060620715E+05
1.00000E-02 7.943282300E-08 5.159662150E+01
1.00000E-02 7.943282300E-09 5.148100336E-03
5.00000E-02 1.000000000E-04 5.114001337E-10
5.00000E-02 1.258925400E-06 3.765975979E+07
5.00000E-02 1.258925400E-08 5.534220979E-01
5.00000E-02 1.258925400E-09 5.595249578E-05
5.00000E-02 1.584893200E-05 1.926761898E+08
5.00000E-02 1.584893200E-06 7.277668726E+07
5.00000E-02 1.584893200E-07 1.308235077E+04
5.00000E-02 1.584893200E-08 1.404709604E+00
5.00000E-02 1.584893200E-09 1.303387204E-04
5.00000E-02 1.995262300E-05 7.693661565E+07
5.00000E-02 1.995262300E-06 1.323610632E+08
5.00000E-02 1.995262300E-07 3.620961952E+04
5.00000E-02 1.995262300E-08 3.502117986E+00
5.00000E-02 1.000000000E-05 5.207395328E+08
5.00000E-02 1.000000000E-07 2.124375622E+03
5.00000E-02 1.000000000E-08 2.050533786E-01
5.00000E-02 1.000000000E-09 2.172015588E-05
5.00000E-02 2.511886400E-05 3.413847700E+07
5.00000E-02 2.511886400E-06 2.347107561E+08
5.00000E-02 2.511886400E-07 8.340936930E+04
5.00000E-02 2.511886400E-09 8.885014682E-04
5.00000E-02 3.162277700E-05 6.876805198E+06
5.00000E-02 3.162277700E-06 3.735605281E+08
5.00000E-02 3.162277700E-07 1.987401145E+05
5.00000E-02 3.162277700E-08 1.972425433E+01
5.00000E-02 3.162277700E-09 2.323909240E-03
5.00000E-02 3.981071700E-05 8.897133022E+05
5.00000E-02 3.981071700E-06 5.024971522E+08
5.00000E-02 3.981071700E-07 5.323480917E+05
5.00000E-02 3.981071700E-08 5.261234442E+01
5.00000E-02 3.981071700E-09 6.078012736E-03
5.00000E-02 5.011872300E-05 1.694097574E+04
5.00000E-02 5.011872300E-08 1.515142860E+02
5.00000E-02 5.011872300E-09 1.367890793E-02
5.00000E-02 6.309573400E-05 4.121738990E+01
5.00000E-02 6.309573400E-07 3.075912263E+06
5.00000E-02 6.309573400E-08 3.517256300E+02
5.00000E-02 6.309573400E-09 3.326988379E-02
5.00000E-02 7.943282300E-05 1.994197254E-03
5.00000E-02 7.943282300E-06 5.710077685E+08
5.00000E-02 7.943282300E-07 7.170270434E+06
5.00000E-02 7.943282300E-08 8.928440912E+02
1.00000E-01 1.258925400E-05 7.069479165E+06
1.00000E-01 1.258925400E-06 1.460765298E+07
1.00000E-01 1.258925400E-07 1.269887540E+03
1.00000E-01 1.258925400E-08 4.510619444E-01
1.00000E-01 1.258925400E-09 4.539621827E-05
